,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,DOC,-0.029506437768240357,18.535,0.051540617,2,0.92,0.92,8.733173,50.25,5.13,0.0515,0.20568001,0.36,12.846,0.449,1.4082205,5.78,40.28953,1.553
0,DOOR,0.14084507042253525,106.27000000000001,,0,,,1.1896715,14.541374,,,0.03769,7.13,25.966,3.204,3.992914,0.36,32.35955,0.402
0,DOV,0.03781321184510267,107.53999999999999,0.017250484,0.42520002,1.96,1.98,2.4271858,19.078728,2.16,0.0174,0.09994,5.97,21.46,4.613,5.307549,10.52,24.691092,-0.37
0,DPZ,0.012931360439615736,401.78,0.0074154907,0.2617,2.99,3.12,4.047983,31.223,0.88,0.0077,0.11984,12.87,-81.527,11.685,,2.18,34.389385,0.148
0,DRH,-0.0752293577981652,5.055,0.050403226,1.3889,0.25,,1.5049428,-13.621621,5.04,,0.05723,-0.37,9.014,0.185,0.55913025,0.47,27.243242,
0,DSSI,-0.08299866131191436,6.99,,0,,,0.3841508,2.322034,,,0.12617,2.95,31.661,2.27,0.2163545,,3.017621,
0,DTE,-0.0012702176306207402,119.5,0.033350084,0.6291,3.982,4.05,1.9138527,16.587904,3.17,0.0339,0.101330005,7.11,60.856,6.331,1.9380177,3.01,18.62897,0.522
0,DUC,0.0010917030567685337,10.825,0.0523446,0.8839,0.48,0.6,19.812393,,5.84,0.0654,1.21585,,9.419,0.562,0.9725024,,16.298933,-0.763
0,DVA,0.016230426334438164,89.34,,0,,,0.9411799,11.886364,,,0.07197,7.48,17.657,6.223,5.035397,1.17,14.287322,-0.263
0,DY,0.12408882861501946,68.155,,0,,,0.6476324,20.34049,,,0.00541,3.26,27.444,0.55,2.4161928,1.17,120.56363,0.238
0,E,-0.15207631874298544,15.34,0.061217945,,0.955,0.57,,4.37971,6.33,0.0364,-0.15609,3.45,32.522,3.712,0.46460858,,4.070582,
0,EAF,0.13692307692307693,7.2,0.03576248,0.1312,0.265,0.04,1.3761945,3.930851,,0.0055,0.39438,1.88,-2.151,2.034,,-1.19,3.633235,-0.528
0,EARN,-0.006194690265486802,12.0,0.09876543,0.77239996,1.12,1.12,-11.352187,9.765217,12.93,0.0988,0.0,1.15,12.799,1.453,0.87741226,-1.09,7.728837,
0,EAT,0.04633204633204646,49.435,0.024437297,1.8095,1.14,,0.7174867,14.098266,3.62,,0.00792,3.46,-10.647,0.63,,2.63,77.42857,
0,EBF,-0.046197183098591554,17.865000000000002,0.052234475,0.7895,0.9,0.9,1.112291,10.993507,4.18,0.052199997,0.07486,1.54,11.335,1.14,1.493604,3.42,14.850878,-0.326
0,EBS,-0.06936524259138077,98.65,,0,,,4.1838117,12.066667,,,0.13523,8.25,22.662,3.191,4.392816,1.7,31.197119,
0,EC,-0.17206132879045988,9.675,0.0030581038,0.8642,0.03,0.89,,9.623763,,0.090500005,0.11941,1.01,8.82,2.14,1.1020409,-1.7,4.542056,-0.993
0,ECOM,0.11392405063291133,17.4,,0,,,3.5283742,16.554455,,,0.11875,1.01,3.992,0.545,4.1883764,2.26,30.678896,
0,ED,0.12900552486187822,82.22999999999999,0.036600195,0.7525,3.01,3.06,2.2285259,18.124166,3.56,0.0372,0.10857,4.51,54.566,3.993,1.4980023,7.31,20.470823,0.25
0,EDN,-0.0935672514619883,3.6950000000000003,,0,,,,0.5115702,,,-0.06519,6.05,1.98,1.76,1.5631313,,1.7585227,
0,EDU,0.09737927364640142,164.995,,0,,,7.5144854,31.544931,,,0.10849,5.23,19.034,2.37,8.667647,1.47,69.61182,-0.164
0,EEA,-0.044117647058823484,9.54,0.038141694,3.012,0.355,0.15,41.777878,,1.16,0.0162,0.17136,,9.927,0.037,0.9166919,,245.94595,
0,EFX,-0.03831803375777321,223.94,0.009502345,0.6367,1.56,1.56,5.298388,25.9808,1.16,0.0095,0.08027001,6.25,22.174,2.453,7.3229914,4.04,66.196495,0.436
0,EGF,-0.021936459909228545,13.15,0.037846155,1.23,0.492,0.49,23.964273,,3.91,0.0378,0.72769,,13.515,0.393,0.95671475,,32.900764,-0.442
0,EHC,0.034163376860006034,72.075,0.016641902,0.38889998,1.12,1.12,1.4717773,17.113066,1.9,0.0166,0.062080003,3.98,14.716,2.873,4.628296,3.48,23.706928,-0.633
0,EIG,-0.0475168608215818,28.939999999999998,0.030789386,0.3369,0.94,1,1.2130853,16.7043,1.62,0.0328,0.11898,1.86,38.934,2.814,0.7980172,1.55,11.041223,0.464
0,EIX,0.08602561651691842,56.935,0.04489687,0.8198,2.525,2.55,1.7205907,12.540838,3.34,0.045300003,0.08928,4.53,37.686,3.086,1.5074563,9.02,18.408945,-0.189
0,EL,0.01751811428047323,224.13,0.006237659,0.7473,1.39,1.92,5.606871,36.37377,1.13,0.0086,0.047849998,6.1,10.915,1.86,20.32799,3.26,119.29032,
0,ELF,0.09344346928239533,22.59,,0,,,3.7351792,30.257143,,,0.05455,0.7,4.905,0.31,4.3180428,4.63,68.32258,-0.592
0,ELP,-0.0008340283569641116,12.035,0.002030457,0.1543,0.024,0.54,,9.584,3.34,0.046,0.18642001,1.25,15.608,1.066,0.76755506,1.89,11.238274,3.603
0,ELS,-0.025486351983109556,69.5,0.020058768,1.0217,1.297,1.37,11.004576,47.514706,2.1,0.0212,0.21736,1.36,6.788,1.277,9.519741,4.68,50.60298,-0.005
0,ELVT,0.28378378378378377,2.91,,0,,,0.16213575,17.8125,,,0.02329,0.16,3.717,0.386,0.76674736,0.21,7.3834195,0.482
0,EME,-0.020002740101383698,72.91,0.004494382,0.11270001,0.32,0.32,0.43611172,13.124771,0.48,0.0045,0.01785,5.45,35.404,2.871,2.0203931,0.83,24.914663,
0,EMF,0.014230271668822736,15.399999999999999,0.07252053,0.8954,1.148,0.6,32.12104,,3.37,0.0379,1.36129,,15.937,0.665,0.983874,,23.578947,2.953
0,EMN,0.11857142857142855,81.565,0.030370282,0.6147,2.6,2.64,1.3407356,12.321888,2.79,0.0308,0.066360004,6.99,44.501,4.22,1.9354621,4.57,20.409952,-0.895
0,EMR,0.012219959266802416,70.07499999999999,0.02868262,0.62189996,1.99,2,2.4177494,20.34503,3.16,0.028800001,0.11391,3.42,13.104,3.207,5.309829,19.64,21.69629,-0.339
0,ENB,-0.08730901153726223,29.345,0.06698369,3.2935998,1.972,2.48,,14.857868,5.26,0.0844,0.052259997,1.97,22.225,0.726,1.3169854,4.59,40.316803,-0.05
0,ENBL,-0.04780876494023889,4.859999999999999,0.20453608,1.9279,0.992,0.66,0.80274326,8.24138,12.15,0.1363,0.11801,0.58,15.91,0.603,0.30043998,-0.33,7.927032,-0.645
0,ENIA,-0.11570247933884292,6.390000000000001,0.0013888888,0.5548,0.009,0.53,0.7841091,8.025,4,0.0817,0.108219996,0.8,5.2,0.9,1.2346154,1.63,7.1333337,-0.737
0,ENIC,-0.0681198910081744,3.4450000000000003,0.001179941,,0.004,0.26,,0.010075121,,0.0796,-0.0311,339.45,3.85,0.4,0.88831174,,8.55,
0,ENS,0.043688629571652315,73.53,0.009612744,0.24219999,0.7,0.7,1.0341007,13.238267,1.03,0.0095999995,0.041050002,5.54,32.065,2.888,2.287229,1.56,25.394735,-0.277
0,ENVA,-0.008993816750983652,17.005,,0,,,0.7539224,4.543814,,,0.03612,3.88,15.82,0.907,1.1144121,,19.437706,0.916
0,EOG,-0.10819672131147551,38.16,0.03557525,2.0625,1.325,1.5,1.6806191,18.945274,1.07,0.0399,0.026689999,2.01,35.015,0.609,1.087534,-16.57,62.528736,
0,EOS,0.013199577613516311,19.22,0.061260328,0.5725,1.186,1.19,130.55501,,7.11,0.0612,13.86536,,17.549,2.039,1.0935097,,9.411476,-0.783
0,EPAM,0.07562403697996922,348.555,,0,,,7.7835326,48.545204,,,0.11727,7.19,31.403,5.069,11.1148615,3.46,68.857765,0.134
0,EPC,-0.00032743942370649926,30.58,0,0,0,,0.83436286,10.982015,,,0.04389,2.78,25.179,1.607,1.2125183,-0.79,18.998135,
0,EPD,0.0040183696900113475,17.475,0.10385738,0.8646,1.777,1.78,1.3073554,9.157068,6.66,0.103999995,0.15412,1.91,11.381,2.043,1.5367719,-2.23,8.56094,-0.148
0,EPR,-0.3608367228355608,22.06,0.17294443,34.2273,3.765,,2.7713914,19.298246,6.9,,0.075050004,1.14,36.671,0.26,0.5999291,-6.16,84.61539,
0,EPRT,0.07537688442211055,18.915,0.047869544,1.4677,0.91,0.92,12.957675,33.789474,,0.048299998,0.33511,0.57,14.562,0.614,1.3226205,0.85,31.368078,0.306
0,EQR,-0.07775035260930885,52.379999999999995,0.044309787,0.77480006,2.34,2.41,7.197267,39.9313,3.16,0.0456,0.41636002,1.31,28.372,3.013,1.8437192,4.34,17.361435,-0.156
0,ERF,-0.21256629946960426,1.865,0.048128344,,0.09,0.09,,1.5950413,2.93,0.0482,-1.04807,1.21,5.412,0.437,0.35661492,0.13,4.416476,
0,ES,0.06456140350877182,90.92,0.02401176,0.6318,2.205,2.27,3.646616,23.458761,2.96,0.0247,0.13514,3.88,40.292,3.483,2.2590091,3.93,26.132643,7.019
0,ESI,0.14246323529411753,12.35,,0,,,1.7590039,13.084211,,,0.04394,0.95,8.667,0.3,1.4341757,2.74,41.433334,-0.2
0,ESNT,0.1397019691325172,42.989999999999995,0.014646822,0.1345,0.62,0.64,5.2334046,8.8127575,,0.0149,0.49615002,4.86,32.229,4.595,1.3289274,-13.1,9.321002,-0.887
0,ESRT,-0.03731343283582089,6.57,0.066350706,3,0.42,0.42,2.6971326,64.5,2.76,0.0664,0.039979998,0.1,6.232,0.136,1.0349808,,47.426468,
0,ESS,-0.06840524303659201,205.25,0.038933735,0.84610003,8.055,8.31,8.190351,50.16912,2.81,0.0402,0.38511002,4.08,94.382,9.517,2.1687398,3.24,21.507828,-0.085
0,ET,0.0112540192926045,6.295,0.19395867,2.3019,1.22,1.22,0.36719134,5.9904766,9.19,0.19399999,0.03036,1.05,7.353,0.522,0.8554331,-1.75,12.049808,-0.598
0,ETH,0.2009803921568627,16.135,0.049266864,2.4118,0.84,0.84,0.7284396,12.518248,3.37,0.0493,0.01509,1.37,13.095,0.34,1.3096601,1.72,50.441174,
0,ETV,-0.010623229461756312,13.965,0.09472935,4.3881,1.33,1.33,64.378006,,8.96,0.0947,0.98191,,13.128,0.213,1.0641377,,65.58685,
0,EURN,0.02100350058343059,8.69,0.17740113,0.4042,1.57,1.63,1.2902863,10.174418,6.63,0.1842,0.44616002,0.86,11.896,2.867,0.73554134,-0.25,3.0519705,
0,EV,0.49878404669260723,61.989999999999995,0.0245058,0.5976,1.5,1.5,4.140521,17.458923,2.92,0.024500001,0.16559,3.53,11.668,2.514,5.2819676,4.28,24.514719,
0,EVA,0.07868525896414358,42.085,0.065508336,17.9,2.79,3.06,2.3593318,21.878788,7.41,0.0718,0.03545,1.98,13.544,0.119,3.1984644,,364.0336,
0,EVN,-0.0047355958958169575,12.575,0.044189725,1.1909,0.559,0.57,14.940498,,5.35,0.0452,0.55138,,13.495,0.465,0.9344201,,27.118279,
0,EVR,0.24347549331635898,77.9,0.030358545,0.4165,2.32,2.32,1.5887406,12.83087,2.37,0.0304,0.118240006,6.09,22.189,5.58,3.521565,-4.5,14.003584,-0.31
0,EVRG,0.03775743707093837,54.345,0.037231058,0.73160005,1.99,2.02,2.463573,16.796295,3.03,0.0378,0.12642999,3.24,37.685,2.76,1.4440758,2.61,19.71739,-0.045
0,EVTC,0.029294653014789507,36.230000000000004,0.005543237,0.1667,0.2,0.2,5.3527145,16.832558,1.51,0.0055,0.18000999,2.15,3.908,1.2,9.260491,3.53,30.15833,-0.428
0,EW,-0.004317890068852859,84.425,,0,,,12.274269,38.606335,,,0.17206,2.21,6.178,1.177,13.810294,3.8,72.48938,
0,EXR,0.07150181784282661,116.50999999999999,0.03175443,1.0843,3.6,3.6,11.000409,36.144653,3.42,0.0318,0.31993,3.18,18.406,3.315,6.244703,5.94,34.6727,-0.018
0,FAF,0.009308510638297962,53.19,0.032774393,0.3034,1.72,1.76,0.92267776,12.327147,2.94,0.0335,0.10045,4.31,40.938,5.672,1.2978163,4.41,9.367066,-0.086
0,FAM,-0.044776119402985204,9.84,0.09709242,94.5,0.935,0.96,11.060453,,8.68,0.099700004,0.01153,,10.924,0.01,0.878799,,960.00006,
0,FBHS,0.08230899011810067,90.39,0.01039548,0.29680002,0.92,0.96,2.1736283,21.032787,1.31,0.0108,0.07614,4.27,17.82,3.099,5.0398426,3.13,28.980316,-0.158
0,FBK,0.006495849873691784,27.854999999999997,0.012323306,0.156,0.34,0.36,3.5582018,12.563063,,0.0128999995,0.18952999,2.22,25.084,2.172,1.1118641,,12.8407,0.224
0,FBM,0.10099750623441395,12.365,,0,,,0.36506292,15.356522,,,0.022160001,1.15,9.939,1.075,1.7768387,1.69,16.427906,-0.328
0,FCF,0.033939393939393936,8.64,0.051682696,0.506,0.43,0.44,2.689889,10.530864,2.87,0.0529,0.26364002,0.81,10.981,0.83,0.7767963,1.47,10.277108,-0.126
0,FCN,-0.007313887679581965,113.875,,0,,,1.7327963,17.486197,,,0.080740005,6.52,41.414,5.118,2.7529337,1.43,22.27628,-0.254
0,FCPT,0.050096339113680166,23.925,0.044130594,1.1134,1.203,1.22,11.657164,23.695652,,0.044099998,0.45599997,1.15,9.86,1.08,2.7636917,,25.23148,0.033
0,FDP,0.06335616438356162,24.95,0.011740042,0.6042,0.28,0.2,0.2731154,13.283422,1.2,0.0084,0.0053899996,1.87,35.809,0.47,0.6936804,0.8,52.851063,-0.53
0,FDS,-0.004245533345126451,301.505,0.0088891545,0.30879998,2.98,3.08,8.588334,28.719387,1.09,0.0092,0.2496,11.76,23.066,9.65,14.64233,5.92,34.998962,-0.027
0,FE,0.07213337870023828,31.525,0.049315937,1.5555999,1.55,1.56,1.6000268,11.9809885,4.13,0.0496,0.0621,2.63,13.176,1.23,2.3914695,-4.79,25.617886,-0.01
0,FEDU,-0.10270270270270276,0.8365,0.4764179,0,0.399,,,2.7666664,,,-0.34232,0.3,2.273,0.074,0.36515617,,11.216216,
0,FF,-0.0116861435726211,11.83,0.02077922,0.092700005,0.24,0.24,2.77906,14.8,1.86,0.0208,0.60739,0.8,8.457,2.588,1.4000237,,4.574961,3.111
0,FFA,0.03858948769128401,15.67,0.072983354,1.7538,1.14,1.14,47.288414,,7.28,0.073,1.9419299,,15.396,0.641,1.0138997,,24.352575,
0,FFG,0.3693058568329717,61.349999999999994,0.0392,0.5833,1.96,2,1.7241253,10.140562,2.95,0.04,0.117,4.98,63.755,3.361,0.7920947,0.83,15.02529,-0.188
0,FHN,0.11485774499473123,10.510000000000002,0.055984557,0.62369996,0.58,0.6,3.5024326,8.076336,2.79,0.0579,0.17728001,1.31,14.959,0.931,0.70726657,1.3,11.364124,-0.515
0,FICO,0.04213764487051086,438.18,0,0,0,,10.340687,43.097633,,,0.18919,10.14,8.527,7.719,51.250145,3.13,56.61485,-0.001
0,FIS,-0.044240733359904305,145.375,0.009717498,,1.4,1.4,7.305456,21.474628,1.23,0.0097,0.00254,6.7,79.358,0.052,1.8130498,2.08,2766.923,-0.877
0,FIX,0.09033005211349154,53.2,0.0073516225,0.1188,0.41,0.42,0.7179843,19.020203,0.8,0.0075,0.04442,2.97,17.253,3.453,3.2742133,1.51,16.359688,0.634
0,FL,0.20901639344262302,38.39,0.03053435,0.6444,1.16,0.6,0.540561,9.961039,2.8,0.015700001,0.02619,3.85,23.019,1.834,1.666015,-5.61,20.910578,-0.25
0,FLC,-0.008589511754068746,22.28,0.064365715,2.3492,1.408,1.58,11.522704,,7.46,0.072399996,0.30227,,19.629,0.58,1.1258852,,38.10345,
0,FLO,0.03569946035699467,24.98,0.030998388,1.6383001,0.77,0.8,1.2394272,20.966387,3.35,0.0322,0.022939999,1.19,6.316,0.462,3.9502852,2.45,54.00433,0.091
0,FLT,0.0014218394540135293,256.31,,0,,,8.074153,19.303837,,,0.29884002,12.77,35.294,8.626,6.984473,2.79,28.577555,-0.394
0,FMN,0.0035842293906811484,14.085,0.04260186,5,0.596,0.65,14.039238,,5.21,0.0463,0.15618,,14.703,0.129,0.95218664,,108.52714,
0,FMS,-0.02131186360407289,42.845,0.028861884,0,1.235,0.72,,10.204938,,0.0168,0.07253,4.05,21.2925,3.692,1.9410592,1.06,11.194475,0.383
0,FMX,0.0173684210526317,56.8,0.0023650385,0.8761,0.138,1.4,,19.859589,1.59,0.024,0.01633,2.92,33.93,2.28,1.709107,5.29,25.434212,
0,FMY,-0.010378057820607856,13.9,0.054094665,3,0.72,0.72,24.782688,,5.79,0.0541,0.44451,,14.519,0.239,0.91948485,,55.857742,
0,FN,-0.010915328239513467,68.255,,0,,,1.4195639,14.033186,,,0.069120005,4.52,26.531,3.01,2.390788,1.69,21.07309,-0.15
0,FNB,-0.009345794392523366,7.525,0.06575342,0.4898,0.48,0.48,2.1368515,9.275,4.07,0.065799996,0.29315,0.8,15.015,0.98,0.49417248,0.79,7.5714283,-0.116
0,FND,0.173015208594949,80.295,,0,,,4.2223787,53.547768,,,0.07039,1.57,8.246,1.38,10.195246,2.93,60.920288,-0.266
0,FNF,0.017785955228457384,33.195,0.03939394,0.54330003,1.3,1.32,1.1207298,8.256219,2.84,0.04,0.09696,4.02,21.794,3.016,1.522896,1.03,11.004642,0.162
0,FNV,-0.04999323501555941,140.82,0.007139827,0.9018,1.01,1.04,28.879496,122.11304,1.21,0.0074,0.22708,1.15,26.604,1.114,5.278529,8.52,126.05924,0.475
0,FOR,0.0360563380281691,18.475,,0,,,1.077043,14.595238,,,0.059959996,1.26,17.609,1.057,1.0443523,7.87,17.398296,0.464
0,FR,0.006427041180671278,42.425,0.022922635,0.48479998,0.96,1,12.293606,50.93976,2.54,0.0239,0.57480997,0.83,13.827,1.978,3.0577855,4.31,21.375126,-0.104
0,FRA,0.012184508268059169,11.690000000000001,0.06848382,1.8386,0.804,0.95,9.447632,,5.97,0.0805,0.33249,,12.972,0.402,0.8965464,,28.930347,
0,FRC,0.11177980352243577,125.82,0.0065213805,0.1453,0.79,0.8,6.0356727,21.696028,0.75,0.0066000004,0.28332,5.79,56.332,5.6,2.2299936,2.42,22.432144,0.248
0,FRT,-0.06274606299212593,76.78999999999999,0.055526175,1.1699,4.2,4.24,6.5861955,34.47059,3.22,0.0561,0.31786,2.21,30.07,3.574,2.533422,6.27,21.315054,-0.87
0,FSM,0.014245014245014342,7.074999999999999,,0,,,5.890903,21.575756,,,0.00504,0.33,3.761,0.001,1.8931135,,7119.9995,
0,FSS,-0.014752040175768921,29.810000000000002,0.010355987,0.1916,0.32,0.32,1.6081853,17.059782,1.44,0.0104,0.08733,1.84,10.847,1.672,2.8938875,1.13,18.773922,-0.348
0,FT,-0.004273504273504147,6.82,0.054765288,0.6508,0.385,0.38,11.357202,,5.99,0.0546,0.97773004,,8.365,0.602,0.83562464,,11.611296,
0,FTAI,0.08968609865470856,17.92,0.07692308,0.97059995,1.32,1.32,2.794321,17.01,8.3,0.0769,0.38612998,1,14.281,2.216,1.1910931,9.77,7.6759925,
0,FTS,0.02950000000000008,40.614999999999995,0.031102458,0.7104,1.278,1.52,,15.777779,3.32,0.037,0.14425999,2.61,25.306,1.726,1.6272821,,23.858633,-0.605
0,FTV,0.0991196609064231,68.02,0.0041791047,0.1958,0.28,0.28,3.179657,28.209204,,0.0042,0.08,2.39,21.945,1.479,3.072226,-6.67,45.584854,-0.255
0,FUL,0.020837631524654343,26.78,0.013271796,0.2919,0.647,0.65,0.9302776,15.271605,1.28,0.013300001,0.04191,3.24,25.391,2.21,1.9487219,2.34,22.38914,-0.163
0,G,-0.03195207189216176,38.894999999999996,0.0093782125,0.22389999,0.365,0.39,2.0253096,16.860868,,0.0099,0.0871,2.3,8.707,1.629,4.4538875,2.36,23.806015,-0.157
0,GATX,0.04046067585997881,68.66499999999999,0.027642993,0.3456,1.88,1.92,1.7277304,16.787287,2.74,0.028199999,0.13465999,4.09,53.638,5.264,1.2800627,1.37,13.043314,-0.422
0,GBL,-0.09179104477611943,16.57,0.0067170444,0.0356,0.08,0.08,1.1628411,4.4254546,0.45,0.0067000003,0.20966999,2.75,2.874,2.25,4.234516,,5.408889,-0.53
0,GBX,0.23350439882697938,33.65,0.0315534,0.4111,1.04,1.08,0.35843062,26.920002,2.67,0.0328,0.027420001,1.25,39.486,2.527,0.8522008,2.29,13.316186,0.821
0,GCP,-0.08808290155440412,20.725,,0,,,1.7813494,27.566265,,,0.02358,0.83,7.03,0.304,3.254623,,75.26316,
0,GCV,0.016544117647058876,5.654999999999999,0.086021505,0.6667,0.48,0.48,31.106712,,,0.086,2.64415,,5.386,0.441,1.026736,,12.539682,
0,GDOT,0.1880374546149437,61.695,,0,,,2.8302746,27.878923,,,0.043759998,2.23,18.842,0.965,3.2995436,8.25,64.42487,-0.905
0,GEF,0.16680339075745154,45.77,0.04211534,0.80730003,1.76,1.76,0.46213454,11.952381,4.05,0.0421,0.02822,3.57,23.556,2.675,1.8114281,1.35,15.951402,-0.67
0,GEN,-0.19999999999999996,0.527,,0,,,0.020089144,-1.2975,,,0.010729999,-0.4,-6.781,0.245,,-0.08,2.1183672,
0,GF,-0.002321532211259414,17.17,0.030997153,0.0641,0.544,0.14,123.27471,,,0.007900001,15.51947,,17.866,2.164,0.96216285,,7.943623,-0.935
0,GFF,0.13203161320316137,23.755000000000003,0.012369845,0.2633,0.297,0.3,0.58886385,15.21875,1.38,0.0125,0.021300001,1.6,12.19,1.124,1.997539,0.62,21.663702,0.606
0,GFI,0.033252230332522226,12.745000000000001,0.012605688,0.3466,0.164,0.19,3.3572335,53.083332,1.32,0.0147,0.07377,0.24,3.209,0.287,3.970084,,44.390244,1.206
0,GGB,0.09239130434782594,4.01,0.02538071,0.2601,0.1,0.02,,22.333332,1.51,0.0062,0.024500001,0.18,4.106,0.083,0.97905505,188.64,48.433735,-0.147
0,GGG,0.12052117263843654,65.475,0.01042142,0.4268,0.685,0.7,7.014865,35.139786,1.34,0.0106,0.17422001,1.86,6.161,1.57,10.608668,5.06,41.630573,-0.673
0,GHC,-0.03154345127976954,409.655,0.01394036,0.17459999,5.68,5.8,0.7244568,14.717438,1.05,0.014199999,0.06048,28.1,627.258,32.859,0.65931404,0.87,12.5858965,-0.67
0,GHG,0.005315110098709219,13.469999999999999,,0.66010004,,0.55,,15.951807,,0.042,0.28465,0.83,2.586,0.52,5.1198764,89.25,25.461538,-0.188
0,GHL,0.2850915431560592,11.415,0.013966481,0.47619998,0.2,0.2,0.9666773,13.7757,4.77,0.0139999995,0.057129998,1.07,0.713,0.766,20.673212,-0.28,19.24282,
0,GIB,-0.021748340629854646,69.30000000000001,,0,,,,19.567797,,,0.097559996,3.54,18.03,2.969,3.8419297,3.27,23.331085,-0.157
0,GIS,0.004003202562049557,62.705,0.03156708,0.5241,1.96,2.04,2.130889,16.991869,3.54,0.032899998,0.12783,3.69,13.814,3.741,4.5388737,3.39,16.760225,0.227
0,GL,0.014817536125398156,83.46000000000001,0.008464181,0.1084,0.69,0.75,1.9222845,10.889619,0.79,0.0092,0.15843001,7.61,67.431,6.83,1.22896,1.82,12.133236,-0.072
0,GLOB,0.15839450075731087,198.8,,0,,,10.777189,63.93891,,,0.07086,3.11,20.651,1.349,9.629074,0.83,147.40549,-0.251
0,GLP,0.16346153846153832,14.5,0.13019904,0.77839994,1.897,1.83,0.046308782,17.925926,12.32,0.1259,0.00868,0.81,13.085,2.506,1.1096675,0.31,5.794094,4.364
0,GLW,0.09592476489028212,34.980000000000004,0.024347825,6,0.84,0.88,2.4882452,19.314917,2.43,0.0255,0.01887,1.81,12.845,0.136,2.7216814,21.28,257.0588,
0,GM,0.10549525101763924,32.739999999999995,0.03599621,1.0857,1.14,,0.40280822,7.131291,4.35,,0.0146200005,4.57,28.074,1.058,1.1608607,6.9,30.803404,
0,GMS,0.07945425361155678,26.905,,0,,,0.35961652,8.354037,,,0.00806,3.22,15.979,0.605,1.6834595,0.82,44.462807,0.097
0,GNE,0.01931818181818179,8.469999999999999,0.03644647,0.70449996,0.32,0.34,0.67301506,19.5,3.99,0.0387,0.038429998,0.46,2.956,0.43,3.034506,,20.860466,
0,GNRC,0.17813219520413326,210.51999999999998,,0,,,5.947477,32.225803,,,0.11549,6.51,17.483,3.986,11.999657,5.36,52.63171,0.068
0,GOLF,-0.004551920341393956,35.019999999999996,0.017012687,0.7564,0.59,0.62,1.739784,23.01974,,0.0176,0.03938,1.52,12.092,0.78,2.8936489,9.64,44.85898,-0.94
0,GOOS,0.37592809691285667,35.225,,0,,,,55.015625,,,0.14347,0.64,1.923,0.683,18.309933,2.74,51.55197,
0,GPI,0.43638633526273973,127.68,0.0048380485,0.1107,0.59,,0.20905069,8.086901,1.41,,0.01322,15.65,69.14,7.867,1.8304888,-2.54,16.087454,-0.386
0,GPN,-0.005705247698130189,178.85500000000002,0.004402054,0.4648,0.78,0.78,7.89785,22.085321,0.08,0.0044,0.05678,7.97,91.65,1.394,1.9205674,1.64,126.26972,-0.69
0,GPX,0.0950413223140496,11.76,,0,,,0.3421239,22.553192,,,0.01841,0.47,11.878,0.572,0.89240617,10.4,18.531467,
0,GRA,0.13052781740370878,41.86,0.02606906,1.2667,1.14,1.2,1.7338408,11.857855,,0.03,0.03311,4.01,5.217,0.899,9.114433,1.73,52.8921,
0,GRAM,-0.11637931034482762,2.1799999999999997,0.006698565,0,0.014,,,1.5648855,,,-0.25688,1.31,5.99,0.315,0.34223706,,6.5079365,
0,GRC,0.02977123158884365,32.370000000000005,0.017431192,0.5089,0.57,0.58,2.3151677,21.337664,1.57,0.0177,0.07891,1.54,12.009,1.12,2.7362812,1.79,29.339287,-0.462
0,GS,0.005010599344767774,209.155,0.02367088,0.3797,5,5,1.9313884,9.022491,1.59,0.023699999,0.14477,23.12,219.795,13.257,0.9490662,2.17,15.735084,-0.846
0,GSH,-0.08820403825717327,9.3,0.0014018691,,0.012,0.42,,287,2.57,0.0495,-0.03402,0.03,31.15,1.15,0.2764045,,7.4869566,
0,GTES,0.06631299734748008,12.08,,0,,,1.2709882,15.075001,,,0.02468,0.8,8.589,0.235,1.4041216,-42.82,51.31915,
0,GTS,0.0711630377057888,17.6,,0,,,0.13794443,6.112121,,,0.01302,3.3,42.381,1.941,0.4759208,,10.391551,0.41
0,GWW,0.07089303565478167,385.115,0.014913009,0.5022,5.76,6.12,1.7761284,21.556736,2.04,0.015800001,0.05356,17.89,36.008,11.429,10.71012,4.34,33.74311,-0.562
0,H,-0.0533471003269661,54.19499999999999,0.010687304,0.2348,0.58,,3.1230953,-30.731844,,,0.16041,-1.79,34.506,2.689,1.5942154,-3.52,20.457418,
0,HAE,0.05862758161225856,95.11,,0,,,5.1117034,26.192307,,,0.10103,3.64,12.01,1.853,7.938384,3.24,51.4517,
0,HASI,0.14331923364020915,45.715,0.029239768,1.0075,1.35,1.36,38.148674,29.45513,5.5,0.0295,1.02015,1.56,14.566,1.321,3.1546066,7.42,34.784256,-0.057
0,HBB,-0.031178358551123275,19.23,0.01732435,0.16139999,0.36,0.38,0.48961154,9.604545,,0.0173,0.04843,2.2,4.511,2.181,4.6841054,,9.688216,
0,HBI,0.11798839458413934,17.345,0.035252646,0.41669998,0.6,0.6,0.9046784,10.703704,3.05,0.0353,0.07843,1.62,3.101,1.448,5.5917444,5.82,11.975139,0.078
0,HCA,0.00871156661786232,136.47,0.009134116,0.1269,1.23,,0.9288391,11.837628,,,0.06667,11.64,-5.285,9.689,,1.2,14.221281,0.378
