,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,HEP,-0.06470588235294106,12.84,0.15706605,1.091,2.045,1.4,2.6288183,6.556701,9.28,0.1075,0.44952,1.94,3.611,2.175,3.52257,-1.58,5.848276,0.674
0,HESM,0.0,17.84,0.029214125,1.3197,0.513,1.75,0.3101078,9.31579,,0.1005,0.044120003,1.9,7.111,2.506,2.4891014,1.85,7.063049,-0.665
0,HGV,-0.042656112576956895,21.83,,0,,,1.4781624,13.27439,,,0.06544,1.64,6.147,0.96,3.5415652,38.5,22.677084,
0,HIG,-0.07914020517830955,38.095,0.033042558,0.2522,1.25,1.3,0.65179986,7.099812,2.09,0.0344,0.08804,5.31,46.741,4.966,0.8065724,-3.08,7.591623,0.258
0,HII,0.0033218086909363453,148.535,0.026770586,0.3064,3.95,4.12,0.67176837,13.132209,1.4,0.0279,0.05919,11.27,41.432,12.91,3.5721183,4.56,11.463982,-0.586
0,HIL,0.05714285714285716,1.4649999999999999,,0,,,0.27160117,4.774194,,,0.01986,0.31,1.908,0.107,0.7756814,,13.831776,
0,HIW,-0.09886240520043332,32.97,0.05637327,0.6388,1.915,1.92,4.5512505,27.957983,3.93,0.056500003,0.41178,1.19,22.011,2.989,1.511517,1.83,11.130813,-0.06
0,HLF,-0.02451874366767981,47.57,,0,,,1.2750492,12.187342,,,0.058909997,3.95,-1.926,2.147,,-29.32,22.421984,0.505
0,HLI,0.09290081521739113,64.38499999999999,0.019296607,0.4366,1.24,1.32,4.011669,17.875,,0.0207,0.16718,3.6,17.408,2.84,3.6965759,2.82,22.658451,0.078
0,HMC,-0.06805074971164948,24.08,0.040399004,0.8235,0.972,0.41,,7.895766,3.15,0.0172,0.01551,3.07,43.117,5.794,0.56219125,,4.183638,
0,HMI,-0.011281224818694646,12.29,,0,,,,10.140496,,,0.07146,1.21,4.398,0.692,2.7899048,27.48,17.731215,-0.851
0,HMLP,0.09082217973231343,11.27,0.15224913,1.408,1.76,1.76,2.518528,7.8150682,10.45,0.1522,0.39266,1.46,9.538,1.297,1.1962675,0.76,8.797224,2.197
0,HMN,-0.06788511749347248,35.730000000000004,0.033533104,0.45900002,1.175,1.2,1.150721,12.659575,2.83,0.0342,0.083809994,2.82,39.69,2.564,0.8994709,0.91,13.923558,-0.674
0,HNI,0.1485495696525343,36.08,0.034212004,0.6455,1.22,1.22,0.73279405,19.475676,3.05,0.0342,0.0387,1.85,12.952,1.919,2.7818098,2.63,18.775402,-0.206
0,HNP,-0.04542664211172487,14.4,0.0009535919,1.2493,0.015,0.78,,8.184211,,0.0493,0.02123,1.9,32.28,0.32,0.48172244,,48.59375,2.131
0,HOG,0.03402099167571482,28.35,0.04050722,2.3,1.15,0.08,0.9711273,11.520161,3.51,0.0029,0.0172,2.48,10.737,0.49,2.660892,402.72,58.30612,
0,HPE,0.001055966209081216,9.49,0.04777328,,0.472,0.48,0.4518464,6.49315,,0.049200002,4.0000003e-05,1.46,12.562,0.001,0.75465685,-2.82,9479.999,
0,HPP,-0.1273644388398486,21.265,0.04699248,1.7857001,1,1,3.8428326,71.58621,2.85,0.047,0.10596,0.29,21.607,0.552,0.96079975,10.31,37.608696,-0.614
0,HPQ,0.028871391076115582,19.61,0.03522495,0.387,0.689,0.7,0.4740544,8.340426,3.32,0.036,0.045149997,2.35,-1.446,1.766,,0.96,11.098528,-0.377
0,HR,0.02735562310030404,29.17,0.03902439,1.4814999,1.2,1.2,8.451963,108.64286,3.88,0.039,0.22391,0.28,14.181,0.812,2.1451237,5.96,37.463055,15.841
0,HRB,0.17125587642713236,17.525,0.059530623,0.84550005,1.04,1.04,1.0885822,7.2365146,4.01,0.059499998,0.07571,2.41,0.701,1.189,24.878746,0.53,14.6677885,
0,HRC,-0.013334802733083517,89.53,0.009588582,0.2783,0.86,0.88,2.0784638,16.57963,0.95,0.0098,0.07047,5.4,24.81,3.087,3.6086257,1.24,29.002268,1.88
0,HRI,0.09252247988641749,46.25,,0,,,0.72665656,15.545454,,,0.02311,2.97,21.787,1.471,2.1191535,-3.19,31.386812,-0.794
0,HRL,-0.025570416994492584,50.415000000000006,0.018054243,0.5338,0.907,0.93,2.758776,27.21978,1.78,0.0184,0.0959,1.82,11.62,1.7,4.263339,30.08,29.141176,0.018
0,HRTG,-0.15777080062794346,10.72,0.022346368,0.21049999,0.24,0.24,0.5638327,6.274853,,0.0223,0.06068,1.71,16.68,1.143,0.64328533,,9.387576,4.731
0,HSC,0.05714285714285716,15.225000000000001,0.0033333332,0,0.051,,0.7353433,16.311829,,,0.27807,0.93,9.064,5.874,1.673654,3.4,2.5825672,
0,HSY,0.007526881720429923,149.405,0.020555777,0.6051,3.092,3.22,3.9242356,23.388456,2.35,0.0214,0.13496,6.41,8.432,5.11,17.779886,3.67,29.33855,-0.14
0,HTGC,0.06501831501831501,11.625,0.10819949,1.4713,1.28,1.28,4.7209864,8.679105,9.95,0.1082,0.34443,1.34,10.263,0.892,1.133197,1.78,13.038116,0.283
0,HUBB,0.0013853293620558205,144.97500000000002,0.024734981,0.4938,3.57,3.64,1.8035729,18.36976,2.49,0.0252,0.09105,7.87,36.142,7.232,4.000056,2,19.990322,-0.081
0,HUM,0.06103650555097695,438.295,0.0053978316,0.08930001,2.35,2.5,0.8207513,19.806335,0.64,0.0057,0.049629997,22.1,108.971,26.27,4.0168486,1.84,16.662352,0.945
0,HUN,0.08190976784932102,24.65,0.026305139,1.9117999,0.65,0.65,0.89967275,15.732484,2.83,0.026300002,0.15783,1.57,14.476,4.343,1.7062725,9.47,5.687313,
0,HVT,0.18020541549953317,25.345,0.02965599,0.5282,0.75,0.8,0.66760445,16.853334,2.97,0.031600002,0.03881,1.5,14.048,1.42,1.7995445,2.04,17.802818,1.256
0,HY,0.08001975796492955,43.53,0.029228998,0.6048,1.27,1.27,0.24154969,19.522322,2.09,0.0292,0.01154,2.24,31.659,2.101,1.3812817,1.59,20.813898,-0.778
0,HYT,-0.01645338208409508,10.774999999999999,0.10588777,1.1077,1.151,0.93,10.890267,,8.15,0.086,1.44946,,10.764,0.744,0.9996284,,14.462365,
0,HZN,0.09423076923076934,12.335,,0,,,0.24302284,-51.727272,,,0.13389,-0.11,-0.843,3.172,,,1.793821,
0,HZO,0.13157894736842102,29.229999999999997,,0,,,0.44564262,11.983606,,,0.03928,2.44,19.74,2.536,1.4812564,0.36,11.529968,0.83
0,IAA,0.10749619482496198,51.935,,0,,,5.6683497,35.4939,,,0.12008,1.64,-1.4,1.455,,,40.00687,-0.353
0,IBA,0.03684348053305442,39.515,0.02178344,0.2214,0.855,0.7,,12.351097,1.79,0.0178,0.055320002,3.19,37.282,4.231,1.0568103,,9.31222,
0,IBM,0.029681112019623868,125.85499999999999,0.05196573,0.7358,6.49,6.52,1.4854583,10.33908,4.19,0.052199997,0.10434,12.18,23.076,8.811,5.457185,3.99,14.292362,-0.455
0,IBN,0.0620155038759691,10.925,0.002023919,0.0653,0.022,,,16.117647,,,0.10679,0.68,5.032,0.348,2.1780603,0.27,31.494253,0.24
0,IBP,0.2766268858365235,110.14,,0,,,2.1265182,21.974806,,,0.05144,5.16,9.219,2.739,12.299599,0.74,41.39832,0.339
0,ICE,0.015233513730206427,101.28999999999999,0.011266777,0.2972,1.15,1.2,10.174378,21.553192,1.18,0.0117999995,0.38474998,4.7,31.164,3.867,3.2505457,2.25,26.196018,0.108
0,IDA,-0.010338559418313964,87.205,0.030078616,0.5677,2.64,2.84,3.4102879,18.377638,2.58,0.0324,0.18224001,4.74,49.461,4.65,1.7611856,7.46,18.733334,0.136
0,IEX,0.08800948402393582,184.36,0.010547411,0.4073,2,2,6.099497,35.298534,1.28,0.0105,0.15713,5.46,29.959,4.911,6.433125,2.96,39.244553,-0.374
0,IFF,-0.049538134554075075,116.33500000000001,0.025859838,0.8043,3,3.08,2.4392,18.54386,2.02,0.026300002,0.08269,6.27,55.996,3.731,2.0763984,12.2,31.163227,-0.368
0,IHIT,0.03622250970245777,8.030000000000001,0.07518797,0.5941,0.6,0.6,9.777377,,,0.075100005,1.22183,,10.606,1.001,0.75523293,,8.001998,-0.02
0,IIM,0.0027118644067796183,14.765,0.047403913,0.32259998,0.703,0.74,13.898363,,5.02,0.0502,2.0387602,,17.146,2.17,0.86259186,,6.815668,1.395
0,IIPR,0.110244320617231,129.375,0.029257143,1.3521,3.84,4.68,37.62123,24.343983,,0.0356,0.55693,5.32,51.356,2.804,2.5218084,,46.187588,2.901
0,INFO,0.02689733552216178,81.38499999999999,0.0063662464,0.2227,0.51,0.68,7.539275,25.597485,,0.0085,0.21452999,3.18,21.571,2.289,3.773585,2.51,35.561382,3.062
0,INFY,0.24678456591639875,15.415,0.019003931,0.412,0.29,0.25,5.063612,24.61905,2.57,0.0166,0.18861,0.63,2.268,0.573,6.838625,3.53,27.068062,0.148
0,ING,-0.11097708082026525,7.245,0.10802213,0.3422,0.781,,,7.37,,,0.18626,1,14.671,1.328,0.5023516,,5.549699,
0,INSW,-0.007633587786259555,15.629999999999999,0.0074673304,0.0342,0.12,0.24,0.94826967,3.880597,,0.0152,0.22194,4.02,38.323,3.495,0.40706626,,4.4635196,
0,INVH,-0.025462155563306554,27.994999999999997,0.020386642,1.697,0.58,0.6,8.763293,96.34483,,0.0208,0.09991,0.29,14.796,0.328,1.8883483,-70.79,85.18292,0.102
0,IP,0.19241609018703554,46.504999999999995,0.044742044,1.2655001,2.038,2.05,0.8595447,16.503548,4.15,0.045,0.029790001,2.82,17.952,1.609,2.592469,,28.924799,-0.089
0,IPG,0.02354260089686111,18.425,0.054565705,0.84480006,0.98,1.02,0.8557788,10.494253,3.49,0.056799997,0.05452,1.74,6.29,1.164,2.9030206,11.99,15.687285,
0,IQV,0.02715186317957685,165.135,,0,,,2.8773706,21.73844,,,0.01207,7.57,29.226,0.669,5.630603,2.45,245.97906,
0,IRM,-0.06840501185235348,27.495,0.08918626,3.5235999,2.466,2.47,1.8906177,21.492188,6.81,0.089499995,0.04824,1.28,3.555,0.703,7.7383966,3.51,39.13229,
0,IRS,-0.06845238095238093,3.115,,0,,,,-1.0982457,,,0.1366,-2.85,32.56,15.19,0.09613022,,0.20605662,
0,IRT,-0.024146544546211457,11.774999999999999,0.055183947,2.0342,0.66,0.48,5.381351,106.545456,7.06,0.0401,0.14085001,0.11,6.472,0.318,1.8108777,39.8,36.855347,-0.946
0,ITT,0.029781812390508033,64.66,0.009845771,0.1765,0.632,0.68,2.1412897,19.130178,1.11,0.0105,0.12258001,3.38,23.775,3.634,2.7196636,-11.21,17.793066,-0.281
0,ITW,0.07195102972454204,206.38,0.021002013,0.6294,4.28,4.56,5.1280947,29.06329,2.19,0.0224,0.17159,7.11,7.455,6.811,27.71831,68.43,30.339157,-0.488
0,IVZ,0.23266022827041244,14.155,0.06526316,1.0637001,0.93,0.62,0.99466014,7.8,5.41,0.0435,0.109680004,1.8,20.889,1.009,0.6721241,-0.95,13.914768,1.486
0,IX,0.01748807631160565,63.96,0.009764834,0.3411,0.627,3.52,,5.8340926,,0.054899998,0.12493,10.97,99.465,10.71,0.64344245,,5.9757237,-0.277
0,JBGS,-0.06582733812949648,26.01,0.034285713,2.5,0.9,0.9,5.4931293,-78.69697,,0.0343,0.07977,-0.33,25.731,0.354,1.0092883,-24.48,73.36158,
0,JBL,0.10331206320267405,36.3,0.008832459,0.9143,0.32,0.32,0.21294263,8.271071,1.21,0.0088,0.00198,4.39,12.029,0.35,3.0185385,0.65,103.74287,0.286
0,JBT,-0.11794315041452808,89.49000000000001,0.0043956046,0.0937,0.4,0.4,1.489195,20.78372,0.47,0.0044,0.072,4.3,18.803,4.269,4.7529655,2.25,20.934645,-0.036
0,JCI,0.04799025578562732,42.745000000000005,0.024401689,1.0722001,1.04,1.04,1.41401,17.559183,2.8,0.024400001,0.03543,2.45,23.93,1.049,1.7977434,1.64,41.010487,
0,JEF,0.14341736694677865,20.425,0.028213935,0.2626,0.575,0.6,0.8242039,14.272728,1.9,0.0294,0.10488,1.43,36.3,2.196,0.56225896,0.61,9.29417,5.147
0,JELD,0.21934538348803145,25.0,,0,,,0.60749,14.511627,,,0.01155,1.72,8.26,0.47,3.0217915,1.64,53.10638,0.033
0,JEQ,0.04955527318932651,8.254999999999999,0.031280193,0.5399,0.259,0.07,61.13701,,0.85,0.0085,0.9926,,8.174,0.134,1.0105212,,61.641792,
0,JHG,0.37757100881488714,28.555,0.051355205,3.7895002,1.44,1.44,2.322733,11.207171,,0.0514,0.036199998,2.51,24.354,0.403,1.1550463,5.93,69.80149,-0.059
0,JHS,0.022073578595317667,15.215,0.043294273,0.91120005,0.665,0.74,16.849808,,5.48,0.0484,0.8044,,14.993,0.729,1.0178083,,20.932785,
0,JKS,2.4763799104922923,70.2,,0,,,,16.488209,,,0.03928,4.24,29.951,1.287,2.3341458,3.53,54.32013,1.536
0,JLL,0.056391342327477556,109.035,0.0038973987,0.0512,0.43,,0.5761244,11.640641,0.53,,0.043319996,9.35,97.328,8.09,1.1182804,2.01,13.453646,-0.863
0,JNJ,-0.0032976647149876026,148.075,0.026632244,0.6164,3.92,4.04,4.8224087,16.455557,2.64,0.0274,0.21008,9,23.924,6.36,6.190437,4.29,23.286163,1.027
0,JNPR,-0.03485370051635106,22.175,0.034666665,0.7723,0.78,0.8,1.6814264,12.461112,2.2,0.0356,0.07893,1.8,13.459,1.023,1.6665429,8.06,21.925709,0.325
0,JOE,0.15405405405405403,25.555,,0,,,11.589228,232.9091,,,0.24638,0.11,8.952,0.54,2.8619306,,47.444443,0.851
0,JP,-0.023391812865497075,1.66,0.3551111,0,0.593,,,1.218978,,,-0.20691,1.37,8.98,1.281,0.18596883,,1.303669,
0,K,-0.03062698642010986,67.75,0.033958893,0.72150004,2.28,2.28,1.7079769,16.944445,3.2,0.0341,0.08091,3.96,8.369,3.163,8.017684,9.17,21.214037,0.227
0,KAI,0.03960309861606759,119.375,0.007880617,0.2188,0.94,0.96,2.0558016,23.328127,1.09,0.008,0.07334,5.12,38.161,4.251,3.129897,3.17,28.09692,-0.288
0,KAMN,-0.006568516421291082,43.8,0.018416207,0.5128,0.8,0.8,1.5059702,18.50633,1.5,0.0184,0.22642,2.37,29.046,6.54,1.5100186,2.07,6.7064223,
0,KAR,-0.0390934844192633,16.97,0.03374778,4.0714,0.57,,0.89908797,13.046154,3.39,,0.0105,1.3,12.029,0.181,1.4099259,3.67,93.70165,
0,KB,0.11393627293208874,34.66,0.04986915,0.2559,1.715,1.79,,6.8129926,,0.0519,0.29591,5.08,80.189,7.639,0.4316053,,4.530698,-0.009
0,KDP,0.01293396868618113,29.705,0.020380436,0.7317,0.6,0.6,3.7122836,18.71698,2.65,0.020399999,0.10318,1.59,16.29,0.82,1.8268876,1.86,36.292683,-0.051
0,KEN,0.17679012345679013,12.115,0.050776333,0.2368,1.21,1.21,3.6012564,-18.05303,,0.0508,0.84617996,-1.32,16.575,5.607,1.4377073,,4.250045,
0,KEY,0.003103180760279267,12.934999999999999,0.05701079,0.6667,0.74,0.74,2.3946264,9.721805,3.09,0.056999996,0.23111999,1.33,16.028,1.125,0.8067133,-1.01,11.493334,-0.56
0,KEYS,0.10489731437598726,105.325,,0,,,4.7640753,19.5,,,0.14681,5.38,17.923,3.181,5.853373,2.89,32.980198,0.107
0,KFY,0.07783820530251528,31.695,0.012706481,0.7143,0.4,0.4,0.9692172,18.224136,1.14,0.0127,0.01739,1.74,22.156,0.561,1.4312149,7.16,56.524063,
0,KIM,-0.1226114649681529,11.094999999999999,0.07560756,0.3717,0.84,,4.3029356,22.04,5.85,,0.93114996,0.5,12.847,2.271,0.85778785,1.15,4.8524885,6.403
0,KKR,0.034733893557422846,36.974999999999994,0.014019951,1.8214,0.52,0.54,23.872831,18.287128,3.98,0.0146,0.15251,2.02,16.936,0.297,2.1811523,3.1,124.377106,0.352
0,KL,-0.03317167798254106,49.870000000000005,0.0069006304,0.1182,0.35,0.75,7.1300216,,,0.0148,0.36219,,17.248,2.926,2.8896105,,17.033493,0.442
0,KMB,0.007225908165276351,153.905,0.027216172,0.56380004,4.2,4.28,2.775034,19.458122,3.11,0.0277,0.1358,7.88,0.786,7.449,195.07634,3.04,20.583971,0.404
0,KMI,-0.04881656804733725,12.895,0.07890685,14.4643,1.025,1.05,2.379752,13.680851,4.71,0.0808,0.014140001,0.94,14.041,0.071,0.91588914,-27.7,181.12675,
0,KMPR,-0.1361718955971526,65.525,0.017183697,0.171,1.13,1.2,0.87250644,10.707517,1.86,0.0182,0.090450004,6.12,64.151,6.618,1.0214962,1.04,9.901783,0.033
0,KMX,-0.11214245122182231,93.49000000000001,,0,,,0.78967583,16.76923,,,0.03541,5.59,24.26,4.17,3.8639734,1.75,22.479616,0.27
0,KN,0.0469055374592835,16.155,,0,,,1.8757769,13.973913,,,0.02204,1.15,13.573,0.189,1.1839682,1.97,85.02646,
0,KNL,0.015936254980079667,12.77,0.04344392,0.9322,0.55,0.24,0.48172602,13.709678,2.99,0.019,0.021760002,0.93,8.236,0.592,1.5480816,0.9,21.537163,
0,KNOP,0.09251810136765881,13.85,0.14878398,1.4975,2.08,2.08,1.5903611,5.263566,11.22,0.1488,0.19148001,2.58,17.961,1.311,0.7560826,0.56,10.358505,1.652
0,KNX,-0.10035288928098818,40.815,0.0066287876,0.1667,0.28,0.32,1.5149207,14.413428,0.91,0.0076,0.06277,2.83,33.87,1.679,1.2043107,1.56,24.294224,0.012
0,KO,-0.01185068141418133,49.945,0.03240648,0.7642,1.62,1.64,6.2605853,24.169083,3.21,0.0328,0.26770002,2.07,4.071,2.12,12.289363,9.29,23.599058,-0.318
0,KOP,0.05993150684931514,24.72,0.010072522,0,0.25,,0.29101506,6.532982,,,0.03809,3.79,8.358,3.223,2.9624312,0.34,7.6822834,0.986
0,KR,-0.03946997462644486,34.135000000000005,0.01942319,0.19510001,0.66,0.72,0.20465654,12.571956,1.78,0.0212,0.02033,2.71,12.636,3.259,2.6962647,1.3,10.454126,1.758
0,KRA,1.0136518771331056,29.465,,0,,,0.57465094,22.692308,,,0.12077,1.3,32.12,6.158,0.9184309,8.41,4.7905164,
0,KRC,-0.11052998605299857,53.795,0.036840107,1.205,1.94,2,6.704404,32.70513,2.4,0.038,0.20055,1.56,43.171,1.589,1.1818118,4.24,32.108246,-0.535
0,KREF,-0.041133963312951605,17.395,0.0987938,2.3889,1.72,1.72,13.224732,10.582822,,0.0988,0.55146,1.63,18.566,0.73,0.92911774,0.58,23.630136,0.667
0,KRO,0.11671924290220814,14.23,0.051687006,1.1613,0.72,0.72,1.0117425,17.699999,5.63,0.0517,0.04508,0.8,6.935,0.63,2.041817,-1.89,22.47619,-0.369
0,KT,0.014314928425357865,9.955,0.090659894,0.4017,0.893,0.44,,5.035533,,0.045100003,0.02549,1.97,22.324,0.964,0.44436482,,10.290457,0.015
0,KTB,0.18824989656599067,28.84,0.039106146,14,1.12,,0.7648061,10.637036,,,0.0034,2.7,-0.788,0.128,,-2.93,224.37498,
0,KTF,-0.015287769784172678,10.96,0.04413103,3.7308,0.485,0.48,14.616618,,5.65,0.0435,0.17145,,12.097,0.128,0.9051831,,85.54687,
0,KW,-0.022114720110573582,14.175,0.060881738,0.9886,0.87,0.88,3.4571245,-128.63637,3.58,0.0616,0.23462999,-0.11,8.73,0.887,1.6208477,-3.49,15.952648,
0,LAD,0.13022911439266172,275.935,0.004367443,0.1014,1.21,1.24,0.59867674,14.615425,1,0.0045,0.022780001,18.8,67.202,11.839,4.0887175,0.76,23.208885,0.255
0,LADR,-0.05179282868525903,7.15,0.16968012,2.7110999,1.22,0.8,4.7401958,9.394737,11.41,0.1113,0.26638,0.76,12.438,0.451,0.57404727,-0.7,15.831485,
0,LAZ,0.16598295992426637,36.2,0.050524052,0.8174,1.88,1.88,1.6014929,12.154606,4.24,0.0505,0.10782,3.04,5.721,2.289,6.458661,10.78,16.14242,0.117
0,LDOS,-0.003517131835715892,89.18,0.015493279,0.3215,1.36,1.36,1.0773723,13.8533125,2.07,0.0155,0.05262,6.34,24.915,4.231,3.5251856,1.42,20.758686,0.125
0,LEA,0.0852635948526359,131.115,0.017524898,0.9153,2.27,,0.47361273,10.812242,1.57,,0.0075199995,12.09,64.526,2.536,2.02585,7.12,51.545742,
0,LEG,0.08877721943048589,45.625,0.03504161,0.95809996,1.6,1.6,1.409161,18.055555,3.32,0.035,0.05287,2.52,9.171,1.669,4.9612913,4.38,27.261833,
0,LEJU,0.0,2.135,0.09478673,0,0.2,,0.42250937,8.6,,,0.02479,0.25,1.873,0.12,1.1478912,0.18,17.916668,-0.92
0,LEN,0.15367847411444147,84.32,0.004900803,0.0581,0.415,1,1.1434804,10.519255,0.35,0.0117999995,0.099700004,8.05,54.909,7.164,1.5421879,1,11.820212,0.298
0,LFC,0.01181434599156117,11.969999999999999,0.0052540917,0.4064,0.061,0.52,,24.469387,2.02,0.0444,0.06454,0.49,8.885,0.665,1.3494654,,18.030075,0.163
0,LII,0.041445347786811304,288.85,0.010688506,0.3508,3.08,3.08,3.0772748,28.424063,1.08,0.0107,0.095340006,10.14,-5.984,8.811,,24.16,32.711384,-0.097
0,LIN,-0.05902301170771085,235.76999999999998,0.016010454,0.8752,3.676,3.85,4.502534,26.336721,2.14,0.0168,0.083730005,8.85,86.678,4.23,2.689033,2.78,55.101654,-0.123
0,LITB,0.29047619047619033,2.74,,0,,,1.0096862,135.5,,,0.105349995,0.02,0.355,0.126,7.6338034,,21.507936,
0,LLY,-0.03174077264594788,146.175,0.01887178,0.45189998,2.77,2.96,6.0897865,18.17413,2.32,0.0202,0.2448,8.04,4.515,6.15,32.36323,1.55,23.759348,0.064
0,LMT,0.0038439561581216086,385.93,0.024344763,0.41189998,9.4,10.4,1.7171485,14.497375,2.54,0.026600001,0.10248999,26.66,13.493,22.817,28.644482,1.8,16.939125,0.145
0,LNC,-0.09582441113490359,34.145,0.046135765,1.4,1.57,1.6,0.38569674,3.471737,2.28,0.047,0.01347,9.73,107.277,1.106,0.31488574,0.24,30.542496,
0,LND,-0.08636363636363653,3.99,0.051413883,0.4388,0.2,0.13,,,6.01,0.0326,0.21777001,,4.404,1.204,0.9059946,,3.3139534,-0.082
0,LNN,0.07362703681351834,89.59,0.011553748,0.5319,1.25,1.28,2.580497,37.584507,1.38,0.0117999995,0.056799997,2.84,26.115,2.351,4.087306,1.46,45.401955,2.484
0,LOMA,-0.03118503118503113,4.635,,0,,,,11.365853,,,0.05322,0.41,1.643,0.458,2.836275,,10.174672,-0.946
0,LOW,0.13626190932924098,177.38,0.012489356,0.2914,2.2,2.4,1.670493,20.856806,1.72,0.0136,0.0712,8.52,5.762,7.503,30.839985,0.94,23.68386,0.687
0,LPG,0.16080402010050254,9.245000000000001,,0,,,1.3739268,5.220339,,,0.3437,1.77,19.556,2.226,0.47248927,0.69,4.1509433,1.003
0,LPX,-0.02939317319848289,30.375,0.018199544,2.8,0.56,0.58,1.5173551,11.6768055,,0.0188,0.00748,2.63,8.908,0.147,3.4474628,2.03,208.91156,0.941
0,LRN,-0.14352392065344233,29.04,,0,,,1.165339,22.584618,,,0.02355,1.3,17.145,0.6,1.7124527,1.35,48.93333,0.474
0,LSI,0.09034676663542651,116.765,0.035921503,0.7527,4.21,4.28,9.222379,34.117302,4.14,0.0365,0.43319,3.41,45.551,5.493,2.5540602,7.11,21.179682,-0.105
0,LTC,-0.06174170935562162,34.54,0.0642978,0.8571,2.28,2.28,8.183598,18.709677,5.07,0.0643,0.63063,1.86,19.848,2.656,1.7533252,3.34,13.10241,-0.909
0,LTHM,0.1803468208092487,10.2,,0,,,4.824662,42.541668,,,0.05073,0.24,3.906,0.107,2.6139274,25.58,95.42056,
0,LUV,0.007362274689007409,39.629999999999995,0.013917526,1.5882001,0.54,,1.4090736,48.390244,1.04,,0.00981,0.82,18.441,0.305,2.1517272,0.43,130.09836,
0,LVS,-0.12682832948421874,45.305,0.050940093,5.2955,2.33,,4.011314,22.91414,5.11,,0.039470002,1.98,4.869,0.445,9.318135,4.8,101.955055,
0,LW,0.164317745035234,72.745,0.01215183,0.38529998,0.89,0.92,2.8950026,23.914473,,0.0128,0.09238,3.04,2.269,2.31,32.040543,3.61,31.47186,-0.228
0,LXFR,-0.06271777003484325,13.51,0.0382263,1.0204,0.5,0.5,0.9288101,9.405595,,0.0382,0.03426,1.43,6.275,0.484,2.1434262,1.1,27.789255,0.171
0,LYB,0.06869275603663616,77.5,0.05455254,0.6919,4.2,4.2,0.87145454,10.477551,4.36,0.0546,0.067729995,7.35,22.041,6.051,3.4939432,-7.21,12.726822,-0.688
0,LYG,-0.028776978417266008,1.355,0.030597014,2.8528,0.041,,,,,,0.05771,0,3.228,0.3,0.41821563,,4.5,
0,LZB,0.13792010145846545,35.83,0.011741123,0.29709998,0.41,0.28,1.0475765,14.07451,1.56,0.008,0.04074,2.55,15.386,1.384,2.3326402,2.16,25.932081,-0.734
0,MA,0.01428486043870647,338.995,0.0045190062,0.2022,1.53,1.6,20.940508,39.10138,0.58,0.0047,0.45122,8.68,6.444,7.226,52.66915,4.62,46.969276,-0.307
0,MAA,0.017376490630323538,119.52000000000001,0.03200784,1.3333,3.92,4,8.211095,56.075115,3.39,0.0327,0.20434,2.13,52.069,2.94,2.2938793,8.96,40.62585,0.212
0,MAC,-0.12091898428053205,7.265000000000001,0.37313434,6.0256,2.75,0.6,1.2026572,-16.906977,8.84,0.08140001,0.06161,-0.43,16.727,0.383,0.43462667,-75.86,18.981724,
0,MAN,-0.014733969986357454,72.41,0.029883483,0.59400004,2.18,2.18,0.22299847,14.160785,2.2,0.0299,0.01181,5.1,43.512,3.751,1.659772,9.71,19.253532,
0,MAS,0.020966595593461257,57.445,0.009399478,0.2197,0.54,0.56,2.2332213,19.346802,1.15,0.0097,0.19895001,2.97,-0.52,4.811,,1.47,11.943463,-0.067
0,MAV,-0.0027726432532348966,10.879999999999999,0.04247461,0.8273,0.46,0.54,13.403472,,5.77,0.0499,0.68219,,11.773,0.549,0.9165039,,19.653915,
0,MAXR,0.2410147991543341,29.17,0.00140007,,0.04,0.04,1.0874166,5.881764,3.28,0.0014,0.16799,4.99,14.843,4.6,1.977363,1.25,6.380435,1.068
0,MBT,-0.05402298850574705,8.17,0.2058968,0.9562,1.676,0.46,,8.148515,9.64,0.056599997,0.10962,1.01,2.053,0.121,4.0087676,6103.15,68.016525,-0.075
0,MC,0.20975918884664146,38.88,0.039905485,1.2343,1.52,1.02,2.7435582,20.637838,4.36,0.026800001,0.105950005,1.85,7.614,1.474,5.014447,-12.78,25.902308,
0,MCA,-0.004834254143646466,14.46,0.038980715,0.6663,0.566,0.64,15.429101,,4.94,0.0438,0.92001,,16.081,0.859,0.8960886,,16.77532,-0.876
0,MCB,-0.03246544519447114,30.255000000000003,,0,,,2.1170702,7.253012,,,0.27523002,4.15,38.237,3.84,0.7871957,,7.838542,0.785
0,MCD,0.08331365418221326,228.58499999999998,0.021381292,0.77809995,4.91,5.16,8.927212,27.735186,2.55,0.0225,0.24954,8.27,-12.717,6.327,,7.83,36.252567,-0.681
0,MCR,-0.0272189349112425,8.2,0.08569697,1.4683,0.707,0.7,17.411592,39.14286,8.82,0.085200004,1.0092,0.21,8.549,0.476,0.961516,,17.268908,
0,MCY,-0.0669975186104218,41.375,0.06116104,0.734,2.518,2.52,0.6205804,11.988406,4.86,0.0612,0.05149,3.45,32.819,3.43,1.2602456,0.24,12.058309,1.741
